CAMIS,yelp_cat,price,rating,review_count,longitude,latitude,opens,closes,is_overnight
41255390,Sports Bars,,2.5,4.0,40.84437,-73.91504,900.0,2400.0,False
41255436,Bars,2.0,3.5,174.0,40.81452,-73.95966,1100.0,2700.0,True
41255465,Breakfast & Brunch,1.0,3.5,124.0,40.66378,-73.99118,600.0,1730.0,False
41255592,Mediterranean,2.0,4.0,796.0,40.7656432,-73.7718683,1130.0,2300.0,False
41256007,Other,,,,,,,,False
41256036,Bakeries,1.0,3.5,9.0,40.6656723022461,-73.9427947998047,600.0,1800.0,False
41256155,Mexican,2.0,2.5,201.0,40.7460136413574,-74.0009002685547,1500.0,2500.0,True
41256599,Pizza,2.0,3.5,567.0,40.707555318913,-74.006898168681,1130.0,2400.0,False
41256607,Coffee & Tea,2.0,3.0,277.0,40.8052437007427,-73.9622763544321,730.0,2300.0,False
41257023,Delis,1.0,4.5,19.0,40.7257351177142,-73.94427729785,700.0,1830.0,False
41257059,Mexican,1.0,4.5,12.0,40.637596973899,-74.0799138202344,1000.0,3000.0,True
41257223,Other,,,,,,,,False
41257427,Bars,1.0,3.5,154.0,40.6858558654785,-73.9885482788086,1400.0,2800.0,True
41257592,Caribbean,2.0,3.5,16.0,40.876929,-73.837617,700.0,2600.0,True
41257749,Fast Food,1.0,3.0,32.0,40.626233,-74.135557,1000.0,2300.0,False
41257879,Other,,4.5,328.0,40.7728401326152,-73.9845519506313,1000.0,2000.0,False
41257914,Other,,3.5,22.0,40.6223067,-74.0966577,600.0,1900.0,False
41258107,Coffee & Tea,1.0,2.0,39.0,40.5795744508134,-73.9750771969557,0.0,2400.0,False
41258145,Sushi Bars,2.0,3.0,55.0,40.7158221387979,-73.8326767086983,1100.0,2300.0,False
41258209,Chinese,1.0,3.5,19.0,40.64009,-73.96632,,,False
41258369,Pubs,2.0,4.0,168.0,40.7301408235242,-73.9563193070954,1600.0,2800.0,True
41258465,Coffee & Tea,2.0,3.5,75.0,40.73052,-73.954139,500.0,2100.0,False
41258524,Coffee & Tea,1.0,4.5,12.0,40.64112,-74.017684,,,False
41258550,Other,,,,,,,,False
41258669,Other,,,,,,,,False
41258823,Pizza,1.0,1.5,10.0,40.832645,-73.86187,,,False
41258837,Sandwiches,1.0,1.0,5.0,40.8475156,-73.857216,900.0,2100.0,False
41258880,Other,2.0,2.5,24.0,40.6470832824707,-73.7861328125,430.0,2400.0,False
41258881,Other,,,,,,,,False
41258882,Bars,,4.0,3.0,40.65009,-73.75436,500.0,2400.0,False
41258883,American (Traditional),2.0,2.0,70.0,40.6475341232072,-73.7927807841309,,,False
41259025,Burgers,,2.0,4.0,40.5901070684195,-74.0667195618153,,,False
41259230,Indian,1.0,3.0,43.0,40.7934736702072,-73.9403164386749,900.0,2500.0,True
41259249,Donuts,1.0,2.5,3.0,40.790222,-73.946014,,,False
41259444,Latin American,2.0,3.0,322.0,40.67085,-73.98524,1130.0,2300.0,False
41259512,Other,,,,,,,,False
41259517,Other,,,,,,,,False
41259632,Mexican,1.0,3.5,171.0,40.7067300775159,-74.0069423717269,1045.0,2200.0,False
41259672,American (New),,3.5,7.0,40.84055,-73.78809,,,False
41259825,Italian,2.0,4.0,178.0,40.620374,-74.099369,900.0,2200.0,False
41260089,Wine Bars,2.0,4.0,8.0,40.6723654,-73.7643218,1500.0,2400.0,False
41260314,Karaoke,2.0,2.5,24.0,40.59865,-73.96142,1900.0,2800.0,True
41260669,Other,,,,,,,,False
41260838,Sandwiches,1.0,3.0,68.0,40.7634735107422,-73.9785995483398,,,False
41261090,Coffee & Tea,2.0,3.5,192.0,40.7326496,-73.9914366602897,700.0,1900.0,False
41261148,Spanish,1.0,2.5,26.0,40.81837,-73.916493,,,False
41261199,Pizza,1.0,3.5,27.0,40.60909,-73.93212,1100.0,2200.0,False
41261371,Fast Food,,4.0,2.0,40.8218399,-73.9008947,,,False
41261564,Lounges,2.0,2.5,48.0,40.7445029,-73.9317213,2200.0,2800.0,True
41262161,Coffee & Tea,1.0,2.0,7.0,40.59787,-73.96097,500.0,2100.0,False
41262369,Salad,2.0,3.0,175.0,40.757931551985,-73.973999591996,1030.0,2030.0,False
41262487,Coffee & Tea,1.0,2.0,34.0,40.794389,-73.972343,0.0,2400.0,False
41262493,Coffee & Tea,1.0,1.0,9.0,40.816261,-73.917053,0.0,2400.0,False
41262497,Coffee & Tea,1.0,2.5,52.0,40.777901,-73.982472,0.0,2400.0,False
41262775,Other,,,,,,,,False
41262792,Other,,,,,,,,False
41262797,Burgers,1.0,2.0,14.0,40.728076,-73.747439,,,False
41262804,Other,,,,,,,,False
41262936,Sushi Bars,2.0,4.0,267.0,40.76382,-73.7707099,1700.0,2230.0,False
41263122,Other,,,,,,,,False
41263130,Other,,,,,,,,False
41263395,Other,,,,,,,,False
41263597,Other,,,,,,,,False
41263738,Mexican,2.0,3.5,7.0,40.8668337,-73.8977218,900.0,2200.0,False
41263870,Coffee & Tea,1.0,3.0,12.0,40.65576,-73.94269,500.0,2100.0,False
41263873,Coffee & Tea,1.0,1.5,10.0,40.6500630774055,-73.9491677284241,500.0,2100.0,False
41263879,Other,,,,,,,,False
41263883,Ice Cream & Frozen Yogurt,,1.5,7.0,40.6843109,-73.9786911,,,False
41263890,Coffee & Tea,1.0,3.0,13.0,40.7424888,-73.9806617,500.0,2100.0,False
41263893,Coffee & Tea,1.0,2.5,24.0,40.66051,-73.99747,0.0,2400.0,False
41263898,Coffee & Tea,1.0,2.5,13.0,40.6342171710205,-74.0205386944875,500.0,2100.0,False
41263909,Coffee & Tea,1.0,2.0,24.0,40.722095,-73.984909,500.0,2100.0,False
41263910,Coffee & Tea,1.0,3.0,19.0,40.6049,-73.97648,500.0,2200.0,False
41264019,Breakfast & Brunch,2.0,3.5,1549.0,40.7225107,-73.9829025,1000.0,2400.0,False
41264071,Other,,,,,,,,False
41264387,Coffee & Tea,,4.5,3.0,40.69471,-73.84935,,,False
41264485,Coffee & Tea,1.0,2.5,21.0,40.61996,-73.98914,500.0,2100.0,False
41264490,Coffee & Tea,1.0,2.5,17.0,40.6046069,-73.9985275,500.0,2100.0,False
41264502,Coffee & Tea,1.0,2.0,22.0,40.65564,-74.00558,0.0,2400.0,False
41264511,Coffee & Tea,1.0,3.0,14.0,40.63519,-73.96268,500.0,2100.0,False
41264529,Dim Sum,2.0,3.0,157.0,40.715089,-73.998459,830.0,2130.0,False
41264944,Italian,4.0,3.0,171.0,40.76439,-73.97271,700.0,2300.0,False
41265425,Other,,,,,,,,False
41265462,French,2.0,3.5,282.0,40.7565,-73.98427,700.0,2400.0,False
41265511,Seafood,2.0,4.0,82.0,40.8140258789062,-73.956413269043,0.0,2400.0,False
41265530,Chinese,1.0,4.0,15.0,40.7555390072011,-73.883957862854,,,False
41265576,American (New),2.0,3.5,734.0,40.6800318505238,-73.9741366297732,1100.0,2300.0,False
41265582,Other,,,,,,,,False
41265619,Other,2.0,2.5,3.0,40.66408,-73.7681099,,,False
41265805,Latin American,2.0,4.0,814.0,40.7454187160279,-73.9533804030555,1100.0,2230.0,False
41265836,Cafes,2.0,5.0,7.0,40.8543739318848,-73.8889236450195,800.0,2400.0,False
41265902,Other,,3.5,57.0,40.89271071495,-73.8935649752736,600.0,2100.0,False
41265961,Other,,,,,,,,False
41266356,Bars,2.0,4.0,110.0,40.726753,-73.957511,1400.0,2630.0,True
41266395,Pubs,2.0,4.0,287.0,40.630358,-74.021959,1200.0,2300.0,False
41266591,Other,,,,,,,,False
41266621,Bakeries,2.0,3.0,2339.0,40.73589,-74.00498,1000.0,2330.0,False
41266854,Other,,,,,,,,False
41266866,Cafes,2.0,3.5,15.0,40.5180735213503,-74.2356622004549,900.0,2800.0,True
41266955,Other,,,,,,,,False
41267350,Asian Fusion,2.0,3.5,183.0,40.5850487,-73.9515076,1130.0,2400.0,False
41267359,Korean,2.0,3.5,668.0,40.75003,-73.985679,1130.0,2300.0,False
41267372,Other,,,,,,,,False
41267394,Other,,,,,,,,False
41267527,Bars,1.0,3.5,24.0,40.7078,-73.83128,1500.0,2800.0,True
41267566,American (New),2.0,4.0,279.0,40.72018,-74.00991,1100.0,2700.0,True
41267759,Breakfast & Brunch,2.0,2.0,74.0,40.86568,-73.86268,700.0,2400.0,False
41267879,Coffee & Tea,2.0,4.0,398.0,40.779853,-73.988689,800.0,2400.0,False
41267880,Coffee & Tea,2.0,3.0,30.0,40.75332,-73.98698,630.0,2200.0,False
41267932,Bakeries,1.0,3.5,169.0,40.72122,-73.84457,700.0,2030.0,False
41267944,Chinese,,3.5,3.0,40.83241,-73.8982,,,False
41268000,Dive Bars,2.0,3.5,338.0,40.72259,-73.955396,1200.0,2800.0,True
41268058,Other,2.0,3.5,22.0,40.7092569,-74.0058865,1100.0,2300.0,False
41268295,Coffee & Tea,1.0,2.0,92.0,40.7383906936678,-73.8830293956131,400.0,2500.0,True
41269187,Cafes,1.0,3.0,96.0,40.7646,-73.95856,500.0,2000.0,False
41269387,Coffee & Tea,1.0,2.0,24.0,40.7539024353027,-73.9915924072266,0.0,2400.0,False
41269424,Middle Eastern,2.0,4.0,638.0,40.5876426696777,-73.9607315063477,1100.0,2330.0,False
41269723,Coffee & Tea,,3.0,1.0,40.750452,-73.988879,930.0,2200.0,False
41269725,Other,,,,,,,,False
41269792,Other,,,,,,,,False
41269802,Breakfast & Brunch,2.0,3.5,465.0,40.7223798,-74.0035218,,,False
41269825,Tapas Bars,2.0,3.5,288.0,40.74743,-74.00124,1130.0,2330.0,False
41270009,Breakfast & Brunch,2.0,4.0,409.0,40.7620186809727,-73.9673249102158,1000.0,1900.0,False
41270498,Coffee & Tea,2.0,3.5,86.0,40.8233369313233,-73.942648,530.0,2230.0,False
41270642,Coffee & Tea,1.0,2.0,30.0,40.6805038452148,-73.9965515136719,500.0,2100.0,False
41270643,Ice Cream & Frozen Yogurt,2.0,1.5,4.0,40.686668,-73.990814,,,False
41270891,Lounges,2.0,3.5,213.0,40.76288,-73.97752,1100.0,2800.0,True
41270972,American (Traditional),2.0,3.0,241.0,40.68698,-73.97473,1100.0,2800.0,True
41271036,Mexican,1.0,3.0,120.0,40.8046719841577,-73.9669579851146,1045.0,2300.0,False
41271039,American (Traditional),1.0,3.5,34.0,40.5804199,-73.83734,600.0,2000.0,False
41271202,Coffee & Tea,2.0,3.5,387.0,40.7496218,-73.888885,700.0,2300.0,False
41271274,Ice Cream & Frozen Yogurt,2.0,3.5,19.0,40.62042,-74.00793,,,False
41271290,Seafood,2.0,4.0,37.0,40.8365,-73.85314,,,False
41271359,Pizza,1.0,3.5,56.0,40.641351,-74.003052,1030.0,2230.0,False
41271417,Latin American,2.0,4.5,16.0,40.83176,-73.8662,,,False
41271436,Japanese,2.0,4.0,372.0,40.7533493041992,-73.9741592407227,1130.0,2300.0,False
41271454,Other,,,,,,,,False
41271464,Other,,5.0,3.0,40.6035883674737,-74.1583675912323,1100.0,1800.0,False
41271483,Other,,,,,,,,False
41271523,Bars,,1.5,2.0,40.744506,-73.868059,,,False
41271537,Other,,3.0,4.0,40.8558,-73.895,,,False
41271730,Other,,,,,,,,False
41271801,Other,,,,,,,,False
41271899,Other,1.0,3.5,134.0,40.714317,-73.9514,1400.0,2800.0,True
41271954,Bakeries,1.0,3.0,4.0,40.652458,-73.930099,,,False
41271971,Ice Cream & Frozen Yogurt,2.0,3.5,196.0,40.737773,-73.956031,,,False
41271988,Breakfast & Brunch,2.0,4.0,26.0,40.7560442,-73.9198529,930.0,2200.0,False
41272088,Pizza,2.0,4.5,758.0,40.854131,-73.886601,1130.0,2200.0,False
41272100,Chinese,2.0,3.5,86.0,40.7740287780762,-73.9481582641602,1130.0,2300.0,False
41272136,Caribbean,1.0,3.5,10.0,40.651924,-73.930717,,,False
41272215,Sandwiches,1.0,3.0,12.0,40.78437,-73.95233,700.0,2230.0,False
41272814,Other,,,,,,,,False
41272855,Other,,,,,,,,False
41272891,Indian,1.0,4.0,1506.0,40.75269,-73.98466,1100.0,2900.0,True
41272913,Pizza,1.0,4.5,73.0,40.70517,-73.915155,1100.0,2300.0,False
41272917,Pubs,2.0,4.0,203.0,40.682437,-73.993598,1230.0,2800.0,True
41273072,Pizza,2.0,3.0,32.0,40.7007371096814,-73.893794775238,1100.0,2300.0,False
41273111,Mexican,2.0,3.5,111.0,40.672208,-73.97698,,,False
41273144,Coffee & Tea,2.0,4.0,353.0,40.719941,-74.003781,730.0,1830.0,False
41273383,Pizza,1.0,3.0,32.0,40.6049099,-73.9977399,,,False
41273461,Cafes,4.0,2.5,7.0,40.6440351578369,-74.0723165158732,,,False
41273489,Pizza,1.0,4.5,4.0,40.69071,-73.86964,600.0,2000.0,False
41273696,Diners,2.0,3.5,408.0,40.737672150135,-73.997465595603,600.0,3000.0,True
41273802,Cocktail Bars,2.0,4.0,353.0,40.7327981,-73.9978351,1600.0,2600.0,True
41274069,Chinese,2.0,2.5,38.0,40.7605663101823,-73.731138002232,,,False
41274186,Pizza,2.0,3.5,21.0,40.8529243469238,-73.9086151123047,0.0,2400.0,False
41274441,Mexican,2.0,3.5,364.0,40.7432511476929,-73.9517892774468,1100.0,2800.0,True
41274448,Other,,,,,,,,False
41274605,Hookah Bars,2.0,1.5,292.0,40.7655448913574,-73.9132919311523,1800.0,2800.0,True
41274838,Mexican,1.0,3.0,52.0,40.7156089,-73.8334574,,,False
41275015,Other,,,,,,,,False
41275238,Coffee & Tea,1.0,2.5,35.0,40.744904,-73.978949,0.0,2400.0,False
41275242,Coffee & Tea,1.0,2.5,71.0,40.71852,-74.00115,0.0,2400.0,False
41275275,Pubs,2.0,3.5,183.0,40.7258818,-73.9902323,1700.0,2800.0,True
41275701,Thai,2.0,3.5,184.0,40.6426978913573,-73.9783389864039,1100.0,2200.0,False
41275704,Other,,,,,,,,False
41275941,Burgers,2.0,4.0,444.0,40.66199,-73.99238,1100.0,2330.0,False
41276111,Coffee & Tea,1.0,1.5,9.0,40.7689007,-73.9067963,0.0,2400.0,False
41276122,Pizza,1.0,3.5,16.0,40.68035,-73.94406,1100.0,2130.0,False
41276130,Other,,,,,,,,False
41276200,Breakfast & Brunch,2.0,3.0,49.0,40.84316,-73.88682,600.0,2000.0,False
41276342,Coffee & Tea,2.0,2.5,141.0,40.751466,-73.992508,600.0,2030.0,False
41276395,Pizza,1.0,4.5,126.0,40.87939,-73.90601,1000.0,2400.0,False
41276466,Halal,2.0,3.0,199.0,40.765327,-73.9141269,1800.0,2800.0,True
41276492,Bakeries,1.0,4.5,16.0,40.7461911,-73.9001054,,,False
41276645,Latin American,2.0,3.5,42.0,40.8240585,-73.9482574,1100.0,2800.0,True
41276651,Mexican,,3.0,17.0,40.8337126672268,-73.8567260652781,1100.0,2300.0,False
41276672,Breakfast & Brunch,2.0,3.5,340.0,40.75121,-73.98391,1130.0,2800.0,True
41277107,Coffee & Tea,2.0,3.5,29.0,40.756965,-73.975898,630.0,2000.0,False
41277451,American (New),3.0,4.0,788.0,40.7297659255873,-74.0037665277862,1000.0,2400.0,False
41277461,Other,,,,,,,,False
41277471,Other,,,,,,,,False
41277564,Coffee & Tea,1.0,3.0,15.0,40.747428,-73.884108,500.0,2300.0,False
41277596,Burgers,1.0,2.0,16.0,40.7632196,-73.8777941,,,False
41277845,Other,,,,,,,,False
41277859,Other,,,,,,,,False
41278206,Other,,,,,,,,False
41278212,Venues & Event Spaces,4.0,3.0,961.0,40.764958,-73.9794337,1100.0,2330.0,False
41278255,Diners,2.0,3.5,59.0,40.7126709,-73.878511,600.0,2200.0,False
41278736,Other,,4.0,101.0,40.76372,-73.83292,0.0,2400.0,False
41278885,Japanese,2.0,3.5,47.0,40.60193,-73.93449,,,False
41279509,American (Traditional),2.0,3.0,379.0,40.734883,-73.999742,1400.0,2700.0,True
41279614,Other,,,,,,,,False
41279788,Other,,,,,,,,False
41279817,Burgers,2.0,3.5,255.0,40.71488,-73.94471,1200.0,2600.0,True
41279957,Wine Bars,2.0,4.0,363.0,40.730384,-74.006554,1600.0,2600.0,True
41280104,Other,,,,,,,,False
41280221,Korean,1.0,4.0,2599.0,40.74747,-73.98648,1000.0,2600.0,True
41280267,Coffee & Tea,2.0,4.0,370.0,40.7327852478612,-73.9883291989235,700.0,1900.0,False
41280293,Mexican,1.0,4.0,86.0,40.7044639587402,-73.9109420776367,1000.0,2100.0,False
41280375,Sandwiches,2.0,3.0,189.0,40.755527,-73.92249,600.0,2230.0,False
41280792,American (New),2.0,2.5,764.0,40.7600021362305,-73.978157043457,1130.0,2800.0,True
41280929,American (New),2.0,3.0,127.0,40.87791,-73.90573,0.0,2400.0,False
41281111,Cocktail Bars,4.0,3.0,394.0,40.72189,-73.99228,2300.0,2800.0,True
41281381,Chinese,2.0,3.5,253.0,40.7170493866292,-73.958762175149,1200.0,2400.0,False
41281518,Other,,,,,,,,False
41282127,Mexican,2.0,3.0,53.0,40.75153,-73.85508,1200.0,2400.0,False
41282506,Bakeries,2.0,3.5,1099.0,40.7756888898897,-73.9802770593954,730.0,2400.0,False
41282799,Bars,2.0,4.0,316.0,40.7111,-73.9483,1600.0,2800.0,True
41282827,Chinese,1.0,3.5,67.0,40.76725,-73.92279,1100.0,2300.0,False
41282946,Cocktail Bars,3.0,4.0,2340.0,40.74435,-73.98778,1100.0,2300.0,False
41283023,Wine Bars,2.0,3.5,241.0,40.7360683313323,-73.9873969593415,1500.0,2700.0,True
41283105,Sandwiches,1.0,2.0,25.0,40.772534,-73.94986,700.0,2230.0,False
41283156,Wine Bars,3.0,4.0,428.0,40.793571,-73.971058,1700.0,2400.0,False
41283191,Other,2.0,4.5,554.0,40.729977,-73.955128,1200.0,2330.0,False
41283714,Other,,,,,,,,False
41283831,Bars,2.0,3.0,254.0,40.7293556,-73.9891515,1700.0,2900.0,True
41283835,Italian,2.0,4.0,294.0,40.7358,-74.00036,1100.0,2600.0,True
41283963,Pizza,1.0,2.0,26.0,40.6405496,-74.0152645,,,False
41283984,Other,,,,,,,,False
41284205,Coffee & Tea,1.0,4.0,357.0,40.7423824065482,-74.0060007320855,700.0,2000.0,False
41284245,Mexican,2.0,3.5,245.0,40.651542,-74.003982,1100.0,2400.0,False
41284555,Breakfast & Brunch,2.0,4.0,744.0,40.7177,-73.952445,900.0,2400.0,False
41284638,Coffee & Tea,1.0,1.5,47.0,40.8045355092144,-73.937056134464,500.0,2800.0,True
41284685,Sandwiches,1.0,3.5,63.0,40.753219,-73.986769,1000.0,1900.0,False
41285411,Other,,,,,,,,False
41285675,Hotels,3.0,3.5,292.0,40.7260093149249,-73.9915595677216,0.0,2400.0,False
41286006,Barbeque,,3.5,15.0,40.70168,-73.91929,1200.0,2300.0,False
41286021,Coffee & Tea,1.0,2.5,5.0,40.8491,-73.88337,500.0,2200.0,False
41286149,Diners,2.0,3.0,518.0,40.72177,-73.98543,0.0,2400.0,False
41286180,Delis,1.0,2.5,45.0,40.7694,-73.96312,,,False
41286239,Other,,,,,,,,False
41286241,Coffee & Tea,1.0,3.5,186.0,40.712721787199,-73.957037663574,1000.0,2200.0,False
41286260,Middle Eastern,2.0,4.0,283.0,40.678733,-73.968803,1130.0,2300.0,False
41286440,Venues & Event Spaces,2.0,4.0,1319.0,40.716641,-73.961498,1100.0,2700.0,True
41286452,Bars,2.0,4.5,775.0,40.7177673,-73.990589,1130.0,2400.0,False
41286915,Pizza,1.0,2.5,23.0,40.8685782064774,-73.8338270494217,1100.0,2400.0,False
41286916,Coffee & Tea,1.0,1.5,11.0,40.82436,-73.89215,0.0,2400.0,False
41286923,Coffee & Tea,1.0,1.5,9.0,40.85404,-73.89119,600.0,2000.0,False
41286929,Other,,,,,,,,False
41286996,Hotels,2.0,3.0,135.0,40.6673807010176,-73.7956300377846,0.0,2400.0,False
41287253,Lounges,3.0,4.0,129.0,40.73952,-74.00124,1000.0,2700.0,True
41287315,Bakeries,1.0,3.5,549.0,40.731812157368,-74.00443554356,1100.0,2300.0,False
41287338,Breakfast & Brunch,1.0,4.0,101.0,40.735256,-74.006309,700.0,2000.0,False
41287433,Italian,4.0,3.5,193.0,40.70611,-74.00921,1200.0,2200.0,False
41287495,Restaurants,,3.0,1.0,40.64598,-73.94938,,,False
41287651,Szechuan,2.0,4.0,226.0,40.62075,-74.02668,1100.0,2230.0,False
41287813,Chinese,1.0,4.0,43.0,40.7080256,-73.8306941,,,False
41288039,Japanese,2.0,3.5,116.0,40.7667904,-73.7898953,1100.0,2300.0,False
41288201,Sandwiches,2.0,4.0,1183.0,40.74519,-73.97918,700.0,2300.0,False
41288479,Coffee & Tea,2.0,3.0,92.0,40.841297,-73.939921,500.0,2330.0,False
41288582,Mexican,2.0,4.5,87.0,40.8185645,-73.9168277,900.0,2400.0,False
41288811,Caribbean,1.0,3.5,23.0,40.75026,-73.861345,,,False
41288962,Pizza,1.0,4.0,14.0,40.8550938439257,-73.9296631269694,,,False
41289258,Mexican,2.0,3.0,422.0,40.75923,-73.99173,1200.0,2430.0,True
41289273,Cafes,1.0,3.0,89.0,40.789571,-73.975861,,,False
41289305,Other,,,,,,,,False
41289484,Pizza,,4.0,1.0,40.7066116333008,-73.958740234375,,,False
41289647,Wine Bars,3.0,3.5,852.0,40.7718443592464,-73.9818808860381,1100.0,2300.0,False
41289750,American (New),2.0,4.0,294.0,40.73251,-73.99866,730.0,2200.0,False
41289876,Bakeries,2.0,3.5,56.0,40.70011,-73.9077499,600.0,2300.0,False
41289885,Chinese,2.0,3.0,24.0,40.7985954284668,-73.940803527832,,,False
41290116,Coffee & Tea,1.0,3.5,118.0,40.7579714,-73.9814932,600.0,2300.0,False
41290178,Other,,,,,,,,False
41290186,Ice Cream & Frozen Yogurt,,1.5,3.0,40.733077,-73.850061,,,False
41290190,Other,,,,,,,,False
41290213,Breakfast & Brunch,1.0,3.0,642.0,40.715576,-74.009849,630.0,1800.0,False
41290269,Other,,,,,,,,False
41290414,Chinese,1.0,3.0,8.0,40.84659,-73.83215,1100.0,2300.0,False
41290437,Other,,,,,,,,False
41290491,Ramen,2.0,3.5,911.0,40.78117,-73.9525,1200.0,2300.0,False
41290515,Breakfast & Brunch,2.0,3.0,14.0,40.7016220092773,-73.9237899780273,800.0,2800.0,True
41290548,Coffee & Tea,1.0,4.0,71.0,40.74169,-73.990294,600.0,2100.0,False
41290556,Coffee & Tea,2.0,3.5,23.0,40.758117,-73.98245,530.0,2100.0,False
41290574,Coffee & Tea,2.0,2.5,57.0,40.726835,-74.000193,600.0,2130.0,False
41291166,Chinese,1.0,3.0,65.0,40.70068,-73.8999599,1100.0,2230.0,False
41291186,Coffee & Tea,1.0,2.0,10.0,40.7151334593087,-73.8328544050455,500.0,2200.0,False
41291187,Pizza,,3.5,2.0,40.677604909999,-73.827688805759,,,False
41291190,Italian,2.0,4.0,47.0,40.8476799,-73.83176,,,False
41291199,Sports Bars,1.0,4.5,13.0,40.7128967,-73.8788221,1030.0,2800.0,True
41291292,Bakeries,,4.0,2.0,40.71845,-73.99171,,,False
41291319,Spanish,2.0,4.0,207.0,40.702892,-73.901858,1100.0,2300.0,False
41291373,Cocktail Bars,2.0,4.0,87.0,40.6618799,-73.99314,1500.0,2759.0,True
41291414,Coffee & Tea,1.0,2.0,32.0,40.612698,-73.982262,500.0,2100.0,False
41291603,American (Traditional),2.0,3.5,342.0,40.763634,-73.770339,1100.0,2300.0,False
41291746,Spanish,1.0,2.0,67.0,40.88248,-73.88115,,,False
41291758,Other,,,,,,,,False
41291910,Other,,,,,,,,False
41292261,Bakeries,1.0,4.0,1.0,40.8757771150874,-73.8500238955021,1200.0,2000.0,False
41292268,Coffee & Tea,1.0,3.5,58.0,40.64161,-74.00279,900.0,2200.0,False
41292582,Mexican,2.0,3.0,14.0,40.85544,-73.9016,1130.0,2400.0,False
41292678,Italian,2.0,3.5,636.0,40.7662168,-73.9867943,1200.0,2600.0,True
41292992,Japanese,2.0,3.5,217.0,40.79226,-73.97145,1130.0,2330.0,False
41293063,Coffee & Tea,1.0,2.5,28.0,40.5876975,-73.9548274,500.0,2100.0,False
41293148,Other,,,,,,,,False
41293203,Coffee & Tea,2.0,3.0,63.0,40.798889,-73.968376,530.0,2300.0,False
41293435,Other,1.0,4.5,463.0,40.7403199,-73.85311,700.0,2000.0,False
41293446,Other,,,,,,,,False
41293456,Seafood,2.0,4.0,1073.0,40.7287899,-74.00165,1600.0,2230.0,False
41293480,Pizza,1.0,3.5,52.0,40.7437924,-73.8550041,1100.0,2230.0,False
41293502,Chinese,1.0,3.0,12.0,40.73313,-73.88375,,,False
41293635,Other,,,,,,,,False
41293744,Coffee & Tea,2.0,3.0,90.0,40.604988,-73.998554,530.0,2230.0,False
41293756,Indian,1.0,4.0,24.0,40.76496,-73.88882,,,False
41293886,Sandwiches,1.0,2.0,22.0,40.79249,-73.96756,700.0,2200.0,False
41293936,American (New),2.0,3.5,4221.0,40.7292063820076,-73.9844848239426,1200.0,2400.0,False
41294017,Bars,2.0,4.0,449.0,40.7756878,-73.9531291,1030.0,2500.0,True
41294647,Latin American,2.0,4.0,814.0,40.74525,-73.97768,1100.0,2300.0,False
41294692,Sandwiches,,2.0,17.0,40.638215,-73.998329,,,False
41294887,Hotels,2.0,3.5,30.0,40.6130952378944,-74.1788882017135,0.0,2400.0,False
41294953,Latin American,2.0,3.5,56.0,40.71313,-73.9065,1000.0,2200.0,False
41294955,Other,,,,,,,,False
41296144,Chinese,1.0,3.5,23.0,40.7077627406518,-73.8173068068875,1100.0,2200.0,False
41296368,Breakfast & Brunch,2.0,4.0,367.0,40.71431,-73.94217,1100.0,2300.0,False
41296408,Italian,3.0,4.0,382.0,40.71456,-73.99154,1700.0,2600.0,True
41296528,Other,2.0,2.5,42.0,40.76065,-73.96583,1600.0,2800.0,True
41296533,Coffee & Tea,1.0,3.5,40.0,40.6351853578907,-73.9626748971464,,,False
41296556,Pizza,2.0,4.0,245.0,40.6821365356445,-73.9957122802734,1200.0,2400.0,False
41297057,Burgers,,1.0,1.0,40.73332,-73.95802,1200.0,2600.0,True
41297129,Cocktail Bars,2.0,3.5,132.0,40.800816,-73.965018,1000.0,2400.0,False
41297135,Lounges,2.0,3.5,180.0,40.73019,-73.98086,,,False
41297164,Chinese,1.0,3.0,14.0,40.618475,-74.009174,1100.0,2400.0,False
41297316,Mexican,1.0,2.5,117.0,40.7630794,-73.9852938717756,1045.0,2300.0,False
41297769,Seafood,2.0,2.5,19.0,40.83624,-73.94361,,,False
41297782,Bars,2.0,4.0,610.0,40.7266856651479,-73.9862178981476,1700.0,2600.0,True
41297788,Breakfast & Brunch,2.0,4.0,102.0,40.522393,-74.234616,0.0,2400.0,False
41297910,Other,,,,,,,,False
41297930,American (New),2.0,4.0,441.0,40.75528,-73.96857,1100.0,2800.0,True
